date,product_id,units_sold,predicted_demand,prediction_error,absolute_error,discount_percent,selling_price
2025-05-25,P047,11,9.66,1.34,1.34,0,28000.0
2025-05-26,P047,10,11.48,-1.48,1.48,10,25200.0
2025-05-27,P047,17,12.46,4.54,4.54,10,25200.0
2025-05-28,P047,8,10.74,-2.74,2.74,15,23800.0
2025-05-29,P047,11,11.95,-0.95,0.95,5,26600.0
2025-05-30,P047,11,11.45,-0.45,0.45,5,26600.0
2025-05-31,P047,8,8.51,-0.51,0.51,20,22400.0
2025-06-01,P047,8,8.8,-0.8,0.8,0,28000.0
2025-06-02,P047,16,11.91,4.09,4.09,5,26600.0
2025-06-03,P047,14,12.01,1.99,1.99,20,22400.0
2025-06-04,P047,12,11.37,0.63,0.63,0,28000.0
2025-06-05,P047,15,11.77,3.23,3.23,5,26600.0
2025-06-06,P047,9,10.91,-1.91,1.91,0,28000.0
2025-06-07,P047,10,9.54,0.46,0.46,0,28000.0
2025-06-08,P047,10,9.37,0.63,0.63,10,25200.0
2025-06-09,P047,10,11.0,-1.0,1.0,5,26600.0
2025-06-10,P047,11,11.37,-0.37,0.37,15,23800.0
2025-06-11,P047,10,11.87,-1.87,1.87,10,25200.0
2025-06-12,P047,11,11.56,-0.56,0.56,0,28000.0
2025-06-13,P047,13,11.91,1.09,1.09,10,25200.0
2025-06-14,P047,9,9.33,-0.33,0.33,10,25200.0
2025-06-15,P047,12,10.1,1.9,1.9,5,26600.0
2025-06-16,P047,10,11.94,-1.94,1.94,0,28000.0
2025-06-17,P047,10,12.0,-2.0,2.0,15,23800.0
2025-06-18,P047,11,12.0,-1.0,1.0,5,26600.0
2025-06-19,P047,17,12.27,4.73,4.73,0,28000.0
2025-06-20,P047,12,11.67,0.33,0.33,10,25200.0
2025-06-21,P047,10,9.66,0.34,0.34,0,28000.0
2025-06-22,P047,12,9.8,2.2,2.2,0,28000.0
2025-06-23,P047,12,11.77,0.23,0.23,10,25200.0
2025-06-24,P047,12,12.77,-0.77,0.77,0,28000.0
2025-06-25,P047,15,12.51,2.49,2.49,5,26600.0
2025-06-26,P047,7,10.58,-3.58,3.58,10,25200.0
2025-06-27,P047,11,11.29,-0.29,0.29,10,25200.0
2025-06-28,P047,9,9.26,-0.26,0.26,5,26600.0
2025-06-29,P047,8,9.05,-1.05,1.05,20,22400.0
2025-06-30,P047,13,11.87,1.13,1.13,0,28000.0
2025-07-01,P047,14,11.8,2.2,2.2,5,26600.0
2025-07-02,P047,14,12.52,1.48,1.48,15,23800.0
2025-07-03,P047,11,12.36,-1.36,1.36,0,28000.0
2025-07-04,P047,12,12.02,-0.02,0.02,0,28000.0
2025-07-05,P047,10,9.47,0.53,0.53,0,28000.0
2025-07-06,P047,13,9.52,3.48,3.48,5,26600.0
2025-07-07,P047,11,11.85,-0.85,0.85,5,26600.0
2025-07-08,P047,8,12.64,-4.64,4.64,15,23800.0
2025-07-09,P047,13,11.86,1.14,1.14,0,28000.0
2025-07-10,P047,12,12.5,-0.5,0.5,0,28000.0
2025-07-11,P047,14,12.57,1.43,1.43,15,23800.0
2025-07-12,P047,8,9.37,-1.37,1.37,0,28000.0
2025-07-13,P047,13,10.03,2.97,2.97,5,26600.0
2025-07-14,P047,12,12.23,-0.23,0.23,0,28000.0
2025-07-15,P047,13,12.47,0.53,0.53,10,25200.0
2025-07-16,P047,12,12.42,-0.42,0.42,0,28000.0
2025-07-17,P047,14,12.48,1.52,1.52,5,26600.0
2025-07-18,P047,18,12.4,5.6,5.6,0,28000.0
2025-07-19,P047,9,10.66,-1.66,1.66,20,22400.0
2025-07-20,P047,9,10.95,-1.95,1.95,0,28000.0
2025-07-21,P047,11,12.52,-1.52,1.52,15,23800.0
2025-07-22,P047,13,12.44,0.56,0.56,10,25200.0
2025-07-23,P047,14,12.37,1.63,1.63,5,26600.0
2025-07-24,P047,15,12.5,2.5,2.5,15,23800.0
2025-07-25,P047,16,12.43,3.57,3.57,0,28000.0
2025-07-26,P047,9,10.27,-1.27,1.27,5,26600.0
2025-07-27,P047,11,10.84,0.16,0.16,15,23800.0
2025-07-28,P047,11,13.24,-2.24,2.24,5,26600.0
2025-07-29,P047,13,13.24,-0.24,0.24,0,28000.0
2025-07-30,P047,14,12.77,1.23,1.23,10,25200.0
2025-07-31,P047,15,12.63,2.37,2.37,5,26600.0
2025-08-01,P047,12,12.77,-0.77,0.77,5,26600.0
2025-08-02,P047,10,10.16,-0.16,0.16,0,28000.0
2025-08-03,P047,13,10.4,2.6,2.6,10,25200.0
2025-08-04,P047,12,12.99,-0.99,0.99,10,25200.0
2025-08-05,P047,12,12.92,-0.92,0.92,5,26600.0
2025-08-06,P047,15,12.81,2.19,2.19,0,28000.0
2025-08-07,P047,11,12.79,-1.79,1.79,0,28000.0
2025-08-08,P047,10,13.08,-3.08,3.08,5,26600.0
2025-08-09,P047,10,10.08,-0.08,0.08,15,23800.0
2025-08-10,P047,13,10.2,2.8,2.8,0,28000.0
2025-08-11,P047,14,13.04,0.96,0.96,5,26600.0
2025-08-12,P047,9,12.91,-3.91,3.91,0,28000.0
2025-08-13,P047,13,13.04,-0.04,0.04,10,25200.0
2025-08-14,P047,11,12.49,-1.49,1.49,0,28000.0
2025-08-15,P047,14,12.78,1.22,1.22,15,23800.0
2025-08-16,P047,10,9.71,0.29,0.29,0,28000.0
2025-08-17,P047,12,10.4,1.6,1.6,0,28000.0
2025-08-18,P047,13,13.31,-0.31,0.31,10,25200.0
2025-08-19,P047,16,13.17,2.83,2.83,0,28000.0
2025-08-20,P047,11,12.85,-1.85,1.85,10,25200.0
2025-08-21,P047,14,12.75,1.25,1.25,10,25200.0
2025-08-22,P047,14,12.81,1.19,1.19,0,28000.0
2025-08-23,P047,11,10.86,0.14,0.14,20,22400.0
2025-08-24,P047,5,9.93,-4.93,4.93,5,26600.0
2025-08-25,P047,17,13.55,3.45,3.45,20,22400.0
2025-08-26,P047,11,13.33,-2.33,2.33,10,25200.0
2025-08-27,P047,16,12.71,3.29,3.29,10,25200.0
2025-08-28,P047,7,13.01,-6.01,6.01,10,25200.0
2025-08-29,P047,15,12.67,2.33,2.33,5,26600.0
2025-08-30,P047,8,9.72,-1.72,1.72,5,26600.0
2025-08-31,P047,12,10.04,1.96,1.96,0,28000.0
2025-09-01,P047,14,13.2,0.8,0.8,5,26600.0
2025-09-02,P047,13,12.27,0.73,0.73,0,28000.0
2025-09-03,P047,14,12.3,1.7,1.7,0,28000.0
2025-09-04,P047,10,11.79,-1.79,1.79,20,22400.0
2025-09-05,P047,13,12.92,0.08,0.08,10,25200.0
2025-09-06,P047,7,10.08,-3.08,3.08,0,28000.0
2025-09-07,P047,9,10.14,-1.14,1.14,15,23800.0
2025-09-08,P047,13,12.37,0.63,0.63,10,25200.0
2025-09-09,P047,9,13.0,-4.0,4.0,20,22400.0
2025-09-10,P047,15,12.42,2.58,2.58,10,25200.0
2025-09-11,P047,13,12.5,0.5,0.5,10,25200.0
2025-09-12,P047,11,12.31,-1.31,1.31,20,22400.0
2025-09-13,P047,8,9.76,-1.76,1.76,10,25200.0
2025-09-14,P047,8,9.79,-1.79,1.79,15,23800.0
2025-09-15,P047,10,12.65,-2.65,2.65,5,26600.0
2025-09-16,P047,16,11.97,4.03,4.03,10,25200.0
2025-09-17,P047,11,13.06,-2.06,2.06,0,28000.0
2025-09-18,P047,14,13.11,0.89,0.89,0,28000.0
2025-09-19,P047,12,13.01,-1.01,1.01,0,28000.0
2025-09-20,P047,12,9.75,2.25,2.25,0,28000.0
2025-09-21,P047,9,10.44,-1.44,1.44,15,23800.0
2025-09-22,P047,13,13.01,-0.01,0.01,10,25200.0
2025-09-23,P047,10,12.48,-2.48,2.48,0,28000.0
2025-09-24,P047,12,12.9,-0.9,0.9,10,25200.0
2025-09-25,P047,10,13.06,-3.06,3.06,0,28000.0
2025-09-26,P047,13,12.09,0.91,0.91,0,28000.0
2025-09-27,P047,11,9.83,1.17,1.17,20,22400.0
2025-09-28,P047,11,10.31,0.69,0.69,5,26600.0
2025-09-29,P047,9,12.67,-3.67,3.67,0,28000.0
2025-09-30,P047,12,12.43,-0.43,0.43,0,28000.0
2025-10-01,P047,11,14.51,-3.51,3.51,20,22400.0
2025-10-02,P047,16,13.04,2.96,2.96,10,25200.0
2025-10-03,P047,15,14.15,0.85,0.85,20,22400.0
2025-10-04,P047,14,9.77,4.23,4.23,15,23800.0
2025-10-05,P047,10,9.94,0.06,0.06,0,28000.0
2025-10-06,P047,18,14.43,3.57,3.57,0,28000.0
2025-10-07,P047,16,16.28,-0.28,0.28,10,25200.0
2025-10-08,P047,16,15.62,0.38,0.38,15,23800.0
2025-10-09,P047,16,15.04,0.96,0.96,5,26600.0
2025-10-10,P047,11,13.95,-2.95,2.95,15,23800.0
2025-10-11,P047,10,11.87,-1.87,1.87,5,26600.0
2025-10-12,P047,7,10.42,-3.42,3.42,5,26600.0
2025-10-13,P047,12,13.04,-1.04,1.04,20,22400.0
2025-10-14,P047,17,14.48,2.52,2.52,5,26600.0
2025-10-15,P047,18,14.45,3.55,3.55,10,25200.0
2025-10-16,P047,17,14.1,2.9,2.9,0,28000.0
2025-10-17,P047,18,14.02,3.98,3.98,10,25200.0
2025-10-18,P047,17,11.11,5.89,5.89,0,28000.0
2025-10-19,P047,12,12.36,-0.36,0.36,5,26600.0
2025-10-20,P047,11,14.91,-3.91,3.91,15,23800.0
2025-10-21,P047,22,14.45,7.55,7.55,15,23800.0
2025-10-22,P047,21,16.64,4.36,4.36,5,26600.0
2025-10-23,P047,13,16.87,-3.87,3.87,10,25200.0
2025-10-24,P047,16,17.39,-1.39,1.39,0,28000.0
2025-10-25,P047,15,12.68,2.32,2.32,15,23800.0
2025-10-26,P047,12,12.4,-0.4,0.4,0,28000.0
2025-10-27,P047,13,15.37,-2.37,2.37,20,22400.0
2025-10-28,P047,15,15.7,-0.7,0.7,0,28000.0
2025-10-29,P047,14,16.01,-2.01,2.01,5,26600.0
2025-10-30,P047,20,15.88,4.12,4.12,10,25200.0
2025-10-31,P047,14,15.68,-1.68,1.68,5,26600.0
2025-11-01,P047,13,13.16,-0.16,0.16,15,23800.0
2025-11-02,P047,15,13.22,1.78,1.78,0,28000.0
2025-11-03,P047,21,15.86,5.14,5.14,15,23800.0
2025-11-04,P047,16,17.08,-1.08,1.08,10,25200.0
2025-11-05,P047,13,17.41,-4.41,4.41,0,28000.0
2025-11-06,P047,15,16.7,-1.7,1.7,0,28000.0
2025-11-07,P047,20,16.28,3.72,3.72,10,25200.0
2025-11-08,P047,19,13.14,5.86,5.86,10,25200.0
2025-11-09,P047,8,13.64,-5.64,5.64,10,25200.0
2025-11-10,P047,13,17.32,-4.32,4.32,5,26600.0
2025-11-11,P047,19,15.99,3.01,3.01,10,25200.0
2025-11-12,P047,15,15.93,-0.93,0.93,5,26600.0
2025-11-13,P047,12,15.64,-3.64,3.64,5,26600.0
2025-11-14,P047,18,15.54,2.46,2.46,10,25200.0
2025-11-15,P047,17,13.13,3.87,3.87,20,22400.0
2025-11-16,P047,9,12.92,-3.92,3.92,10,25200.0
2025-11-17,P047,23,17.2,5.8,5.8,20,22400.0
2025-11-18,P047,15,16.82,-1.82,1.82,15,23800.0
2025-11-19,P047,14,16.56,-2.56,2.56,0,28000.0
2025-11-20,P047,18,16.52,1.48,1.48,0,28000.0
2025-11-21,P047,14,17.52,-3.52,3.52,0,28000.0
2025-11-22,P047,14,13.75,0.25,0.25,0,28000.0
2025-11-23,P047,14,13.61,0.39,0.39,5,26600.0
2025-11-24,P047,15,15.9,-0.9,0.9,10,25200.0
2025-11-25,P047,14,16.56,-2.56,2.56,0,28000.0
2025-11-26,P047,19,16.12,2.88,2.88,20,22400.0
2025-11-27,P047,22,16.63,5.37,5.37,15,23800.0
2025-11-28,P047,20,15.75,4.25,4.25,15,23800.0
2025-11-29,P047,16,13.21,2.79,2.79,5,26600.0
2025-11-30,P047,10,13.84,-3.84,3.84,0,28000.0
2025-12-01,P047,15,16.23,-1.23,1.23,0,28000.0
2025-12-02,P047,25,16.13,8.87,8.87,0,28000.0
2025-12-03,P047,19,18.66,0.34,0.34,20,22400.0
2025-12-04,P047,17,18.07,-1.07,1.07,5,26600.0
2025-12-05,P047,17,18.11,-1.11,1.11,0,28000.0
2025-12-06,P047,16,13.81,2.19,2.19,0,28000.0
2025-12-07,P047,18,13.83,4.17,4.17,20,22400.0
2025-12-08,P047,19,17.25,1.75,1.75,10,25200.0
2025-12-09,P047,22,17.29,4.71,4.71,0,28000.0
2025-12-10,P047,22,18.58,3.42,3.42,0,28000.0
2025-12-11,P047,15,19.86,-4.86,4.86,10,25200.0
2025-12-12,P047,21,19.02,1.98,1.98,0,28000.0
2025-12-13,P047,16,14.39,1.61,1.61,20,22400.0
2025-12-14,P047,15,14.29,0.71,0.71,15,23800.0
2025-12-15,P047,14,19.54,-5.54,5.54,0,28000.0
2025-12-16,P047,11,18.75,-7.75,7.75,5,26600.0
2025-12-17,P047,18,18.76,-0.76,0.76,10,25200.0
2025-12-18,P047,16,17.66,-1.66,1.66,0,28000.0
2025-12-19,P047,16,18.28,-2.28,2.28,5,26600.0
2025-12-20,P047,15,14.29,0.71,0.71,15,23800.0
2025-12-21,P047,12,14.0,-2.0,2.0,0,28000.0
2025-12-22,P047,16,17.44,-1.44,1.44,0,28000.0
2025-12-23,P047,13,18.01,-5.01,5.01,10,25200.0
2025-12-24,P047,18,17.33,0.67,0.67,0,28000.0
2025-12-25,P047,13,18.4,-5.4,5.4,5,26600.0
2025-12-26,P047,11,18.38,-7.38,7.38,5,26600.0
2025-12-27,P047,15,13.24,1.76,1.76,15,23800.0
2025-12-28,P047,10,11.93,-1.93,1.93,0,28000.0
2025-12-29,P047,11,16.13,-5.13,5.13,0,28000.0
2025-12-30,P047,24,16.16,7.84,7.84,10,25200.0
2025-12-31,P047,13,17.04,-4.04,4.04,15,23800.0
2024-01-31,P048,13,12.38,0.62,0.62,5,13300.0
2024-02-01,P048,12,11.5,0.5,0.5,10,12600.0
2024-02-02,P048,11,11.53,-0.53,0.53,0,14000.0
2024-02-03,P048,8,9.13,-1.13,1.13,5,13300.0
2024-02-04,P048,6,8.31,-2.31,2.31,15,11900.0
2024-02-05,P048,13,12.23,0.77,0.77,15,11900.0
2024-02-06,P048,15,13.11,1.89,1.89,0,14000.0
2024-02-07,P048,11,12.28,-1.28,1.28,5,13300.0
2024-02-08,P048,13,12.57,0.43,0.43,0,14000.0
2024-02-09,P048,13,12.59,0.41,0.41,15,11900.0
2024-02-10,P048,10,9.77,0.23,0.23,5,13300.0
2024-02-11,P048,10,9.81,0.19,0.19,0,14000.0
2024-02-12,P048,12,12.79,-0.79,0.79,0,14000.0
2024-02-13,P048,13,12.68,0.32,0.32,0,14000.0
2024-02-14,P048,13,12.74,0.26,0.26,10,12600.0
2024-02-15,P048,11,12.58,-1.58,1.58,0,14000.0
2024-02-16,P048,16,12.85,3.15,3.15,0,14000.0
2024-02-17,P048,7,8.97,-1.97,1.97,5,13300.0
2024-02-18,P048,13,10.34,2.66,2.66,10,12600.0
2024-02-19,P048,16,13.17,2.83,2.83,0,14000.0
2024-02-20,P048,14,12.93,1.07,1.07,0,14000.0
2024-02-21,P048,12,12.37,-0.37,0.37,0,14000.0
2024-02-22,P048,12,12.82,-0.82,0.82,0,14000.0
2024-02-23,P048,14,12.8,1.2,1.2,0,14000.0
2024-02-24,P048,11,10.43,0.57,0.57,0,14000.0
2024-02-25,P048,11,10.91,0.09,0.09,0,14000.0
2024-02-26,P048,10,12.21,-2.21,2.21,5,13300.0
2024-02-27,P048,16,12.94,3.06,3.06,0,14000.0
2024-02-28,P048,12,12.24,-0.24,0.24,0,14000.0
2024-02-29,P048,15,12.81,2.19,2.19,10,12600.0
2024-03-01,P048,13,12.4,0.6,0.6,0,14000.0
2024-03-02,P048,7,9.04,-2.04,2.04,20,11200.0
2024-03-03,P048,9,9.7,-0.7,0.7,0,14000.0
2024-03-04,P048,8,11.01,-3.01,3.01,0,14000.0
2024-03-05,P048,14,12.81,1.19,1.19,10,12600.0
2024-03-06,P048,11,12.16,-1.16,1.16,10,12600.0
2024-03-07,P048,13,12.44,0.56,0.56,5,13300.0
2024-03-08,P048,17,13.42,3.58,3.58,15,11900.0
2024-03-09,P048,7,9.05,-2.05,2.05,0,14000.0
2024-03-10,P048,11,10.16,0.84,0.84,5,13300.0
2024-03-11,P048,11,12.86,-1.86,1.86,0,14000.0
2024-03-12,P048,11,12.91,-1.91,1.91,10,12600.0
2024-03-13,P048,9,12.19,-3.19,3.19,5,13300.0
2024-03-14,P048,11,11.89,-0.89,0.89,10,12600.0
2024-03-15,P048,10,11.74,-1.74,1.74,5,13300.0
2024-03-16,P048,10,9.76,0.24,0.24,5,13300.0
2024-03-17,P048,12,10.43,1.57,1.57,0,14000.0
2024-03-18,P048,11,11.79,-0.79,0.79,0,14000.0
2024-03-19,P048,12,12.16,-0.16,0.16,15,11900.0
2024-03-20,P048,14,12.84,1.16,1.16,5,13300.0
2024-03-21,P048,9,11.89,-2.89,2.89,5,13300.0
2024-03-22,P048,11,12.26,-1.26,1.26,5,13300.0
2024-03-23,P048,10,9.8,0.2,0.2,0,14000.0
2024-03-24,P048,14,11.63,2.37,2.37,10,12600.0
2024-03-25,P048,15,13.05,1.95,1.95,20,11200.0
2024-03-26,P048,14,12.59,1.41,1.41,5,13300.0
2024-03-27,P048,9,12.16,-3.16,3.16,5,13300.0
2024-03-28,P048,15,12.94,2.06,2.06,0,14000.0
2024-03-29,P048,13,12.59,0.41,0.41,10,12600.0
2024-03-30,P048,10,9.63,0.37,0.37,10,12600.0
2024-03-31,P048,12,10.96,1.04,1.04,5,13300.0
2024-04-01,P048,13,12.67,0.33,0.33,10,12600.0
2024-04-02,P048,11,11.86,-0.86,0.86,5,13300.0
2024-04-03,P048,11,11.43,-0.43,0.43,0,14000.0
2024-04-04,P048,11,11.7,-0.7,0.7,10,12600.0
2024-04-05,P048,10,11.81,-1.81,1.81,10,12600.0
2024-04-06,P048,9,8.93,0.07,0.07,0,14000.0
2024-04-07,P048,8,8.71,-0.71,0.71,5,13300.0
2024-04-08,P048,9,10.41,-1.41,1.41,5,13300.0
2024-04-09,P048,10,10.79,-0.79,0.79,15,11900.0
2024-04-10,P048,8,10.42,-2.42,2.42,0,14000.0
2024-04-11,P048,12,11.22,0.78,0.78,5,13300.0
2024-04-12,P048,10,11.16,-1.16,1.16,0,14000.0
2024-04-13,P048,9,8.75,0.25,0.25,0,14000.0
2024-04-14,P048,8,8.6,-0.6,0.6,0,14000.0
2024-04-15,P048,6,10.18,-4.18,4.18,0,14000.0
2024-04-16,P048,11,11.66,-0.66,0.66,10,12600.0
2024-04-17,P048,13,11.64,1.36,1.36,5,13300.0
2024-04-18,P048,9,11.33,-2.33,2.33,0,14000.0
2024-04-19,P048,10,11.37,-1.37,1.37,5,13300.0
2024-04-20,P048,11,9.21,1.79,1.79,0,14000.0
2024-04-21,P048,13,9.71,3.29,3.29,15,11900.0
2024-04-22,P048,13,11.35,1.65,1.65,5,13300.0
2024-04-23,P048,13,11.72,1.28,1.28,15,11900.0
2024-04-24,P048,12,11.62,0.38,0.38,10,12600.0
2024-04-25,P048,10,10.93,-0.93,0.93,0,14000.0
2024-04-26,P048,8,10.5,-2.5,2.5,10,12600.0
2024-04-27,P048,10,9.44,0.56,0.56,10,12600.0
2024-04-28,P048,9,8.73,0.27,0.27,10,12600.0
2024-04-29,P048,13,11.51,1.49,1.49,5,13300.0
2024-04-30,P048,13,11.49,1.51,1.51,10,12600.0
2024-05-01,P048,15,12.32,2.68,2.68,5,13300.0
2024-05-02,P048,11,11.79,-0.79,0.79,0,14000.0
2024-05-03,P048,10,11.26,-1.26,1.26,0,14000.0
2024-05-04,P048,7,8.75,-1.75,1.75,15,11900.0
2024-05-05,P048,11,9.41,1.59,1.59,0,14000.0
2024-05-06,P048,11,11.31,-0.31,0.31,5,13300.0
2024-05-07,P048,11,11.17,-0.17,0.17,0,14000.0
2024-05-08,P048,14,11.4,2.6,2.6,0,14000.0
2024-05-09,P048,10,11.14,-1.14,1.14,15,11900.0
2024-05-10,P048,11,11.12,-0.12,0.12,5,13300.0
2024-05-11,P048,11,9.19,1.81,1.81,0,14000.0
2024-05-12,P048,8,9.29,-1.29,1.29,5,13300.0
2024-05-13,P048,11,11.68,-0.68,0.68,5,13300.0
2024-05-14,P048,12,11.74,0.26,0.26,0,14000.0
2024-05-15,P048,14,11.96,2.04,2.04,15,11900.0
2024-05-16,P048,12,11.78,0.22,0.22,5,13300.0
2024-05-17,P048,9,11.59,-2.59,2.59,20,11200.0
2024-05-18,P048,11,9.84,1.16,1.16,20,11200.0
2024-05-19,P048,8,8.97,-0.97,0.97,5,13300.0
2024-05-20,P048,8,11.11,-3.11,3.11,5,13300.0
2024-05-21,P048,11,11.69,-0.69,0.69,0,14000.0
2024-05-22,P048,10,11.77,-1.77,1.77,0,14000.0
2024-05-23,P048,12,11.73,0.27,0.27,15,11900.0
2024-05-24,P048,13,11.57,1.43,1.43,10,12600.0
2024-05-25,P048,11,9.65,1.35,1.35,0,14000.0
2024-05-26,P048,8,8.87,-0.87,0.87,0,14000.0
2024-05-27,P048,12,11.96,0.04,0.04,20,11200.0
2024-05-28,P048,15,12.12,2.88,2.88,0,14000.0
2024-05-29,P048,11,11.74,-0.74,0.74,0,14000.0
2024-05-30,P048,12,11.74,0.26,0.26,10,12600.0
2024-05-31,P048,12,12.15,-0.15,0.15,10,12600.0
2024-06-01,P048,10,9.48,0.52,0.52,0,14000.0
2024-06-02,P048,8,8.88,-0.88,0.88,5,13300.0
2024-06-03,P048,14,12.32,1.68,1.68,0,14000.0
2024-06-04,P048,8,11.32,-3.32,3.32,0,14000.0
2024-06-05,P048,10,11.42,-1.42,1.42,5,13300.0
2024-06-06,P048,11,11.22,-0.22,0.22,10,12600.0
2024-06-07,P048,4,10.28,-6.28,6.28,15,11900.0
2024-06-08,P048,7,8.84,-1.84,1.84,10,12600.0
2024-06-09,P048,13,10.92,2.08,2.08,20,11200.0
2024-06-10,P048,12,11.51,0.49,0.49,5,13300.0
2024-06-11,P048,10,11.19,-1.19,1.19,0,14000.0
2024-06-12,P048,11,12.03,-1.03,1.03,5,13300.0
2024-06-13,P048,14,12.11,1.89,1.89,5,13300.0
2024-06-14,P048,10,11.7,-1.7,1.7,10,12600.0
2024-06-15,P048,8,8.94,-0.94,0.94,5,13300.0
2024-06-16,P048,9,9.16,-0.16,0.16,15,11900.0
2024-06-17,P048,12,11.67,0.33,0.33,0,14000.0
2024-06-18,P048,13,11.71,1.29,1.29,5,13300.0
2024-06-19,P048,11,11.68,-0.68,0.68,5,13300.0
2024-06-20,P048,15,11.76,3.24,3.24,10,12600.0
2024-06-21,P048,10,11.4,-1.4,1.4,10,12600.0
2024-06-22,P048,10,9.15,0.85,0.85,0,14000.0
2024-06-23,P048,9,9.22,-0.22,0.22,20,11200.0
2024-06-24,P048,9,11.3,-2.3,2.3,0,14000.0
2024-06-25,P048,9,11.39,-2.39,2.39,10,12600.0
2024-06-26,P048,11,11.34,-0.34,0.34,10,12600.0
2024-06-27,P048,10,11.01,-1.01,1.01,0,14000.0
2024-06-28,P048,9,11.03,-2.03,2.03,10,12600.0
2024-06-29,P048,8,8.33,-0.33,0.33,0,14000.0
2024-06-30,P048,7,8.23,-1.23,1.23,5,13300.0
2024-07-01,P048,15,12.88,2.12,2.12,5,13300.0
2024-07-02,P048,8,10.06,-2.06,2.06,10,12600.0
2024-07-03,P048,17,13.19,3.81,3.81,10,12600.0
2024-07-04,P048,12,11.22,0.78,0.78,0,14000.0
2024-07-05,P048,10,10.81,-0.81,0.81,0,14000.0
2024-07-06,P048,13,9.82,3.18,3.18,0,14000.0
2024-07-07,P048,8,8.8,-0.8,0.8,10,12600.0
2024-07-08,P048,15,12.35,2.65,2.65,0,14000.0
2024-07-09,P048,8,10.61,-2.61,2.61,0,14000.0
2024-07-10,P048,9,10.82,-1.82,1.82,0,14000.0
2024-07-11,P048,10,11.51,-1.51,1.51,10,12600.0
2024-07-12,P048,12,11.66,0.34,0.34,5,13300.0
2024-07-13,P048,12,9.78,2.22,2.22,0,14000.0
2024-07-14,P048,8,8.89,-0.89,0.89,10,12600.0
2024-07-15,P048,10,11.17,-1.17,1.17,10,12600.0
2024-07-16,P048,11,11.57,-0.57,0.57,5,13300.0
2024-07-17,P048,11,11.6,-0.6,0.6,10,12600.0
2024-07-18,P048,14,11.78,2.22,2.22,0,14000.0
2024-07-19,P048,8,11.32,-3.32,3.32,20,11200.0
2024-07-20,P048,9,9.2,-0.2,0.2,5,13300.0
2024-07-21,P048,7,8.29,-1.29,1.29,5,13300.0
2024-07-22,P048,12,11.33,0.67,0.67,15,11900.0
2024-07-23,P048,12,11.59,0.41,0.41,20,11200.0
2024-07-24,P048,11,11.6,-0.6,0.6,10,12600.0
2024-07-25,P048,16,11.98,4.02,4.02,20,11200.0
2024-07-26,P048,9,10.77,-1.77,1.77,15,11900.0
2024-07-27,P048,10,9.26,0.74,0.74,15,11900.0
2024-07-28,P048,11,9.42,1.58,1.58,0,14000.0
2024-07-29,P048,9,11.19,-2.19,2.19,20,11200.0
2024-07-30,P048,9,11.25,-2.25,2.25,20,11200.0
2024-07-31,P048,14,12.06,1.94,1.94,10,12600.0
2024-08-01,P048,10,10.97,-0.97,0.97,5,13300.0
2024-08-02,P048,12,12.16,-0.16,0.16,15,11900.0
2024-08-03,P048,9,9.03,-0.03,0.03,10,12600.0
2024-08-04,P048,7,8.41,-1.41,1.41,15,11900.0
2024-08-05,P048,13,11.57,1.43,1.43,20,11200.0
2024-08-06,P048,12,11.54,0.46,0.46,0,14000.0
2024-08-07,P048,11,11.11,-0.11,0.11,10,12600.0
2024-08-08,P048,10,11.24,-1.24,1.24,10,12600.0
2024-08-09,P048,10,11.18,-1.18,1.18,15,11900.0
2024-08-10,P048,4,7.95,-3.95,3.95,10,12600.0
2024-08-11,P048,13,10.91,2.09,2.09,10,12600.0
2024-08-12,P048,10,11.46,-1.46,1.46,0,14000.0
2024-08-13,P048,14,11.95,2.05,2.05,20,11200.0
2024-08-14,P048,11,11.8,-0.8,0.8,15,11900.0
2024-08-15,P048,15,11.99,3.01,3.01,5,13300.0
2024-08-16,P048,20,12.58,7.42,7.42,10,12600.0
2024-08-17,P048,9,9.26,-0.26,0.26,20,11200.0
2024-08-18,P048,10,9.33,0.67,0.67,10,12600.0
2024-08-19,P048,12,11.91,0.09,0.09,10,12600.0
2024-08-20,P048,11,11.74,-0.74,0.74,5,13300.0
2024-08-21,P048,12,11.8,0.2,0.2,0,14000.0
2024-08-22,P048,14,12.04,1.96,1.96,10,12600.0
2024-08-23,P048,10,10.96,-0.96,0.96,5,13300.0
2024-08-24,P048,9,9.49,-0.49,0.49,10,12600.0
2024-08-25,P048,11,10.1,0.9,0.9,15,11900.0
2024-08-26,P048,10,11.55,-1.55,1.55,0,14000.0
2024-08-27,P048,9,11.49,-2.49,2.49,10,12600.0
2024-08-28,P048,13,11.75,1.25,1.25,0,14000.0
2024-08-29,P048,10,11.38,-1.38,1.38,5,13300.0
2024-08-30,P048,9,11.36,-2.36,2.36,15,11900.0
2024-08-31,P048,11,9.93,1.07,1.07,5,13300.0
2024-09-01,P048,13,11.0,2.0,2.0,10,12600.0
2024-09-02,P048,11,11.27,-0.27,0.27,5,13300.0
2024-09-03,P048,11,11.45,-0.45,0.45,10,12600.0
2024-09-04,P048,7,10.79,-3.79,3.79,0,14000.0
2024-09-05,P048,11,11.22,-0.22,0.22,5,13300.0
2024-09-06,P048,12,11.19,0.81,0.81,0,14000.0
2024-09-07,P048,7,8.82,-1.82,1.82,10,12600.0
