date,product_id,region,units_sold,original_price,discount_percent,selling_price
2025-07-13,P037,South,7,24000,20,19200.0
2025-07-14,P037,South,9,24000,5,22800.0
2025-07-15,P037,West,15,24000,10,21600.0
2025-07-16,P037,South,7,24000,5,22800.0
2025-07-17,P037,South,8,24000,0,24000.0
2025-07-18,P037,South,13,24000,10,21600.0
2025-07-19,P037,North,9,24000,0,24000.0
2025-07-20,P037,West,11,24000,0,24000.0
2025-07-21,P037,West,10,24000,15,20400.0
2025-07-22,P037,Central,10,24000,0,24000.0
2025-07-23,P037,West,15,24000,0,24000.0
2025-07-24,P037,East,7,24000,0,24000.0
2025-07-25,P037,Central,13,24000,0,24000.0
2025-07-26,P037,West,7,24000,10,21600.0
2025-07-27,P037,Central,7,24000,5,22800.0
2025-07-28,P037,North,12,24000,15,20400.0
2025-07-29,P037,Central,12,24000,0,24000.0
2025-07-30,P037,East,12,24000,5,22800.0
2025-07-31,P037,South,13,24000,10,21600.0
2025-08-01,P037,Central,10,24000,10,21600.0
2025-08-02,P037,Central,9,24000,5,22800.0
2025-08-03,P037,North,8,24000,15,20400.0
2025-08-04,P037,West,10,24000,5,22800.0
2025-08-05,P037,East,10,24000,10,21600.0
2025-08-06,P037,South,10,24000,10,21600.0
2025-08-07,P037,East,13,24000,5,22800.0
2025-08-08,P037,East,10,24000,10,21600.0
2025-08-09,P037,North,12,24000,0,24000.0
2025-08-10,P037,Central,9,24000,20,19200.0
2025-08-11,P037,Central,12,24000,5,22800.0
2025-08-12,P037,Central,12,24000,0,24000.0
2025-08-13,P037,West,11,24000,20,19200.0
2025-08-14,P037,West,13,24000,15,20400.0
2025-08-15,P037,South,11,24000,0,24000.0
2025-08-16,P037,West,6,24000,0,24000.0
2025-08-17,P037,Central,12,24000,5,22800.0
2025-08-18,P037,North,15,24000,20,19200.0
2025-08-19,P037,East,12,24000,5,22800.0
2025-08-20,P037,North,11,24000,5,22800.0
2025-08-21,P037,South,9,24000,0,24000.0
2025-08-22,P037,East,12,24000,15,20400.0
2025-08-23,P037,North,7,24000,0,24000.0
2025-08-24,P037,Central,8,24000,20,19200.0
2025-08-25,P037,North,12,24000,10,21600.0
2025-08-26,P037,South,7,24000,0,24000.0
2025-08-27,P037,Central,10,24000,15,20400.0
2025-08-28,P037,East,11,24000,5,22800.0
2025-08-29,P037,East,9,24000,20,19200.0
2025-08-30,P037,Central,9,24000,10,21600.0
2025-08-31,P037,Central,12,24000,15,20400.0
2025-09-01,P037,West,13,24000,5,22800.0
2025-09-02,P037,North,12,24000,0,24000.0
2025-09-03,P037,West,13,24000,5,22800.0
2025-09-04,P037,East,14,24000,0,24000.0
2025-09-05,P037,North,14,24000,20,19200.0
2025-09-06,P037,East,11,24000,0,24000.0
2025-09-07,P037,Central,8,24000,0,24000.0
2025-09-08,P037,South,10,24000,0,24000.0
2025-09-09,P037,South,14,24000,10,21600.0
2025-09-10,P037,East,9,24000,0,24000.0
2025-09-11,P037,Central,14,24000,0,24000.0
2025-09-12,P037,Central,12,24000,15,20400.0
2025-09-13,P037,North,8,24000,15,20400.0
2025-09-14,P037,Central,10,24000,0,24000.0
2025-09-15,P037,Central,9,24000,15,20400.0
2025-09-16,P037,West,11,24000,10,21600.0
2025-09-17,P037,West,16,24000,10,21600.0
2025-09-18,P037,South,14,24000,10,21600.0
2025-09-19,P037,North,15,24000,10,21600.0
2025-09-20,P037,South,2,24000,10,21600.0
2025-09-21,P037,Central,9,24000,10,21600.0
2025-09-22,P037,East,10,24000,0,24000.0
2025-09-23,P037,South,11,24000,0,24000.0
2025-09-24,P037,East,10,24000,10,21600.0
2025-09-25,P037,East,8,24000,5,22800.0
2025-09-26,P037,Central,15,24000,0,24000.0
2025-09-27,P037,North,8,24000,0,24000.0
2025-09-28,P037,Central,6,24000,5,22800.0
2025-09-29,P037,South,8,24000,0,24000.0
2025-09-30,P037,West,12,24000,20,19200.0
2025-10-01,P037,North,11,24000,5,22800.0
2025-10-02,P037,East,14,24000,10,21600.0
2025-10-03,P037,West,20,24000,15,20400.0
2025-10-04,P037,Central,11,24000,15,20400.0
2025-10-05,P037,West,12,24000,0,24000.0
2025-10-06,P037,East,12,24000,10,21600.0
2025-10-07,P037,North,17,24000,10,21600.0
2025-10-08,P037,South,16,24000,0,24000.0
2025-10-09,P037,West,16,24000,0,24000.0
2025-10-10,P037,West,17,24000,20,19200.0
2025-10-11,P037,West,12,24000,0,24000.0
2025-10-12,P037,Central,15,24000,5,22800.0
2025-10-13,P037,Central,12,24000,0,24000.0
2025-10-14,P037,East,15,24000,15,20400.0
2025-10-15,P037,West,10,24000,5,22800.0
2025-10-16,P037,Central,15,24000,15,20400.0
2025-10-17,P037,East,14,24000,20,19200.0
2025-10-18,P037,North,12,24000,10,21600.0
2025-10-19,P037,Central,14,24000,0,24000.0
2025-10-20,P037,Central,18,24000,15,20400.0
2025-10-21,P037,South,17,24000,15,20400.0
2025-10-22,P037,North,14,24000,10,21600.0
2025-10-23,P037,West,12,24000,15,20400.0
2025-10-24,P037,Central,14,24000,5,22800.0
2025-10-25,P037,South,13,24000,15,20400.0
2025-10-26,P037,West,10,24000,15,20400.0
2025-10-27,P037,Central,17,24000,5,22800.0
2025-10-28,P037,East,4,24000,10,21600.0
2025-10-29,P037,South,10,24000,20,19200.0
2025-10-30,P037,West,13,24000,0,24000.0
2025-10-31,P037,South,14,24000,0,24000.0
2025-11-01,P037,North,12,24000,0,24000.0
2025-11-02,P037,Central,12,24000,10,21600.0
2025-11-03,P037,East,18,24000,0,24000.0
2025-11-04,P037,East,13,24000,5,22800.0
2025-11-05,P037,Central,15,24000,5,22800.0
2025-11-06,P037,East,9,24000,15,20400.0
2025-11-07,P037,Central,16,24000,20,19200.0
2025-11-08,P037,Central,12,24000,10,21600.0
2025-11-09,P037,North,10,24000,10,21600.0
2025-11-10,P037,East,15,24000,20,19200.0
2025-11-11,P037,Central,12,24000,0,24000.0
2025-11-12,P037,Central,20,24000,0,24000.0
2025-11-13,P037,West,14,24000,5,22800.0
2025-11-14,P037,Central,16,24000,15,20400.0
2025-11-15,P037,Central,17,24000,5,22800.0
2025-11-16,P037,West,18,24000,0,24000.0
2025-11-17,P037,North,19,24000,5,22800.0
2025-11-18,P037,South,14,24000,5,22800.0
2025-11-19,P037,Central,16,24000,10,21600.0
2025-11-20,P037,East,16,24000,0,24000.0
2025-11-21,P037,East,17,24000,0,24000.0
2025-11-22,P037,East,11,24000,10,21600.0
2025-11-23,P037,Central,14,24000,10,21600.0
2025-11-24,P037,North,18,24000,0,24000.0
2025-11-25,P037,Central,18,24000,0,24000.0
2025-11-26,P037,East,11,24000,0,24000.0
2025-11-27,P037,West,16,24000,0,24000.0
2025-11-28,P037,Central,20,24000,10,21600.0
2025-11-29,P037,West,14,24000,10,21600.0
2025-11-30,P037,Central,13,24000,10,21600.0
2025-12-01,P037,South,10,24000,0,24000.0
2025-12-02,P037,East,11,24000,0,24000.0
2025-12-03,P037,North,13,24000,10,21600.0
2025-12-04,P037,East,21,24000,0,24000.0
2025-12-05,P037,West,18,24000,5,22800.0
2025-12-06,P037,North,10,24000,15,20400.0
2025-12-07,P037,West,14,24000,5,22800.0
2025-12-08,P037,West,18,24000,15,20400.0
2025-12-09,P037,West,16,24000,20,19200.0
2025-12-10,P037,South,11,24000,10,21600.0
2025-12-11,P037,East,21,24000,10,21600.0
2025-12-12,P037,South,13,24000,0,24000.0
2025-12-13,P037,South,13,24000,10,21600.0
2025-12-14,P037,West,11,24000,20,19200.0
2025-12-15,P037,North,15,24000,0,24000.0
2025-12-16,P037,South,15,24000,5,22800.0
2025-12-17,P037,Central,12,24000,5,22800.0
2025-12-18,P037,East,17,24000,20,19200.0
2025-12-19,P037,East,17,24000,10,21600.0
2025-12-20,P037,West,12,24000,0,24000.0
2025-12-21,P037,East,14,24000,0,24000.0
2025-12-22,P037,Central,19,24000,10,21600.0
2025-12-23,P037,Central,17,24000,0,24000.0
2025-12-24,P037,West,15,24000,0,24000.0
2025-12-25,P037,South,14,24000,10,21600.0
2025-12-26,P037,South,13,24000,0,24000.0
2025-12-27,P037,North,9,24000,5,22800.0
2025-12-28,P037,Central,11,24000,15,20400.0
2025-12-29,P037,East,14,24000,10,21600.0
2025-12-30,P037,Central,17,24000,5,22800.0
2025-12-31,P037,South,20,24000,0,24000.0
2024-01-01,P038,Central,13,16000,5,15200.0
2024-01-02,P038,East,19,16000,10,14400.0
2024-01-03,P038,East,15,16000,15,13600.0
2024-01-04,P038,East,19,16000,10,14400.0
2024-01-05,P038,North,15,16000,15,13600.0
2024-01-06,P038,South,12,16000,10,14400.0
2024-01-07,P038,West,11,16000,0,16000.0
2024-01-08,P038,North,17,16000,0,16000.0
2024-01-09,P038,Central,20,16000,10,14400.0
2024-01-10,P038,East,17,16000,0,16000.0
2024-01-11,P038,East,19,16000,0,16000.0
2024-01-12,P038,North,19,16000,5,15200.0
2024-01-13,P038,East,10,16000,5,15200.0
2024-01-14,P038,North,15,16000,0,16000.0
2024-01-15,P038,North,19,16000,0,16000.0
2024-01-16,P038,North,12,16000,15,13600.0
2024-01-17,P038,North,23,16000,0,16000.0
2024-01-18,P038,East,19,16000,20,12800.0
2024-01-19,P038,South,16,16000,20,12800.0
2024-01-20,P038,East,15,16000,0,16000.0
2024-01-21,P038,South,10,16000,10,14400.0
2024-01-22,P038,North,13,16000,5,15200.0
2024-01-23,P038,East,18,16000,0,16000.0
2024-01-24,P038,East,20,16000,0,16000.0
2024-01-25,P038,South,22,16000,0,16000.0
2024-01-26,P038,East,16,16000,0,16000.0
2024-01-27,P038,East,10,16000,10,14400.0
2024-01-28,P038,North,12,16000,5,15200.0
2024-01-29,P038,South,7,16000,0,16000.0
2024-01-30,P038,West,14,16000,5,15200.0
2024-01-31,P038,North,19,16000,0,16000.0
2024-02-01,P038,Central,15,16000,0,16000.0
2024-02-02,P038,East,16,16000,0,16000.0
2024-02-03,P038,Central,16,16000,20,12800.0
2024-02-04,P038,South,10,16000,5,15200.0
2024-02-05,P038,Central,16,16000,0,16000.0
2024-02-06,P038,West,14,16000,0,16000.0
2024-02-07,P038,South,19,16000,0,16000.0
2024-02-08,P038,East,15,16000,5,15200.0
2024-02-09,P038,Central,17,16000,0,16000.0
2024-02-10,P038,East,14,16000,20,12800.0
2024-02-11,P038,East,15,16000,5,15200.0
2024-02-12,P038,South,20,16000,0,16000.0
2024-02-13,P038,South,15,16000,0,16000.0
2024-02-14,P038,Central,15,16000,10,14400.0
2024-02-15,P038,East,19,16000,10,14400.0
2024-02-16,P038,Central,15,16000,0,16000.0
2024-02-17,P038,North,9,16000,15,13600.0
2024-02-18,P038,Central,14,16000,15,13600.0
2024-02-19,P038,West,16,16000,15,13600.0
2024-02-20,P038,Central,20,16000,0,16000.0
2024-02-21,P038,Central,14,16000,0,16000.0
2024-02-22,P038,East,14,16000,20,12800.0
2024-02-23,P038,East,19,16000,10,14400.0
2024-02-24,P038,South,8,16000,5,15200.0
2024-02-25,P038,East,15,16000,10,14400.0
2024-02-26,P038,Central,23,16000,0,16000.0
2024-02-27,P038,North,19,16000,20,12800.0
2024-02-28,P038,West,21,16000,20,12800.0
2024-02-29,P038,Central,14,16000,5,15200.0
2024-03-01,P038,West,16,16000,0,16000.0
2024-03-02,P038,North,13,16000,5,15200.0
2024-03-03,P038,Central,11,16000,20,12800.0
2024-03-04,P038,North,13,16000,10,14400.0
2024-03-05,P038,North,17,16000,0,16000.0
2024-03-06,P038,West,17,16000,5,15200.0
2024-03-07,P038,Central,19,16000,10,14400.0
2024-03-08,P038,South,23,16000,10,14400.0
2024-03-09,P038,East,15,16000,0,16000.0
2024-03-10,P038,East,9,16000,0,16000.0
2024-03-11,P038,West,15,16000,5,15200.0
2024-03-12,P038,South,24,16000,0,16000.0
2024-03-13,P038,Central,16,16000,20,12800.0
2024-03-14,P038,East,11,16000,10,14400.0
2024-03-15,P038,North,19,16000,5,15200.0
2024-03-16,P038,North,9,16000,5,15200.0
2024-03-17,P038,North,11,16000,5,15200.0
2024-03-18,P038,West,13,16000,5,15200.0
2024-03-19,P038,North,19,16000,5,15200.0
2024-03-20,P038,Central,20,16000,5,15200.0
2024-03-21,P038,West,14,16000,5,15200.0
2024-03-22,P038,South,15,16000,10,14400.0
2024-03-23,P038,South,13,16000,10,14400.0
2024-03-24,P038,West,15,16000,0,16000.0
2024-03-25,P038,Central,15,16000,10,14400.0
2024-03-26,P038,East,19,16000,5,15200.0
2024-03-27,P038,West,15,16000,10,14400.0
2024-03-28,P038,East,10,16000,10,14400.0
2024-03-29,P038,East,17,16000,0,16000.0
2024-03-30,P038,West,12,16000,0,16000.0
2024-03-31,P038,Central,15,16000,5,15200.0
2024-04-01,P038,North,15,16000,15,13600.0
2024-04-02,P038,South,14,16000,5,15200.0
2024-04-03,P038,South,14,16000,10,14400.0
2024-04-04,P038,West,12,16000,0,16000.0
2024-04-05,P038,North,14,16000,10,14400.0
2024-04-06,P038,West,9,16000,5,15200.0
2024-04-07,P038,Central,10,16000,10,14400.0
2024-04-08,P038,Central,16,16000,20,12800.0
2024-04-09,P038,North,11,16000,5,15200.0
2024-04-10,P038,West,13,16000,0,16000.0
2024-04-11,P038,Central,12,16000,5,15200.0
2024-04-12,P038,West,9,16000,20,12800.0
2024-04-13,P038,North,11,16000,0,16000.0
2024-04-14,P038,Central,11,16000,15,13600.0
2024-04-15,P038,South,9,16000,20,12800.0
2024-04-16,P038,East,14,16000,5,15200.0
2024-04-17,P038,North,15,16000,0,16000.0
2024-04-18,P038,Central,20,16000,5,15200.0
2024-04-19,P038,South,20,16000,0,16000.0
2024-04-20,P038,West,10,16000,15,13600.0
2024-04-21,P038,Central,9,16000,5,15200.0
2024-04-22,P038,Central,14,16000,15,13600.0
2024-04-23,P038,East,14,16000,5,15200.0
2024-04-24,P038,South,13,16000,5,15200.0
2024-04-25,P038,East,13,16000,20,12800.0
2024-04-26,P038,Central,10,16000,5,15200.0
2024-04-27,P038,South,8,16000,5,15200.0
2024-04-28,P038,Central,12,16000,0,16000.0
2024-04-29,P038,Central,14,16000,0,16000.0
2024-04-30,P038,West,18,16000,10,14400.0
2024-05-01,P038,West,14,16000,5,15200.0
2024-05-02,P038,North,10,16000,0,16000.0
2024-05-03,P038,West,15,16000,5,15200.0
2024-05-04,P038,Central,13,16000,15,13600.0
2024-05-05,P038,South,13,16000,5,15200.0
2024-05-06,P038,East,9,16000,20,12800.0
2024-05-07,P038,West,14,16000,10,14400.0
2024-05-08,P038,West,15,16000,10,14400.0
2024-05-09,P038,North,19,16000,0,16000.0
2024-05-10,P038,East,15,16000,0,16000.0
2024-05-11,P038,Central,11,16000,0,16000.0
2024-05-12,P038,Central,14,16000,5,15200.0
2024-05-13,P038,South,13,16000,5,15200.0
2024-05-14,P038,Central,14,16000,0,16000.0
2024-05-15,P038,Central,18,16000,20,12800.0
2024-05-16,P038,West,14,16000,5,15200.0
2024-05-17,P038,South,18,16000,20,12800.0
2024-05-18,P038,Central,14,16000,0,16000.0
2024-05-19,P038,East,12,16000,0,16000.0
2024-05-20,P038,West,12,16000,5,15200.0
2024-05-21,P038,West,16,16000,0,16000.0
2024-05-22,P038,East,19,16000,0,16000.0
2024-05-23,P038,Central,11,16000,0,16000.0
2024-05-24,P038,South,18,16000,10,14400.0
2024-05-25,P038,West,7,16000,5,15200.0
2024-05-26,P038,East,7,16000,10,14400.0
2024-05-27,P038,East,15,16000,0,16000.0
2024-05-28,P038,South,10,16000,5,15200.0
2024-05-29,P038,Central,11,16000,5,15200.0
2024-05-30,P038,Central,9,16000,10,14400.0
2024-05-31,P038,West,11,16000,20,12800.0
2024-06-01,P038,South,13,16000,0,16000.0
2024-06-02,P038,South,10,16000,15,13600.0
2024-06-03,P038,North,16,16000,15,13600.0
2024-06-04,P038,East,17,16000,0,16000.0
2024-06-05,P038,West,17,16000,0,16000.0
2024-06-06,P038,South,21,16000,15,13600.0
2024-06-07,P038,West,15,16000,5,15200.0
2024-06-08,P038,West,9,16000,5,15200.0
2024-06-09,P038,East,12,16000,0,16000.0
2024-06-10,P038,East,16,16000,0,16000.0
2024-06-11,P038,South,13,16000,15,13600.0
2024-06-12,P038,West,13,16000,0,16000.0
2024-06-13,P038,North,15,16000,0,16000.0
2024-06-14,P038,East,10,16000,5,15200.0
2024-06-15,P038,North,10,16000,5,15200.0
2024-06-16,P038,East,12,16000,0,16000.0
2024-06-17,P038,East,17,16000,15,13600.0
2024-06-18,P038,South,12,16000,5,15200.0
2024-06-19,P038,West,18,16000,0,16000.0
2024-06-20,P038,North,16,16000,15,13600.0
2024-06-21,P038,North,16,16000,0,16000.0
2024-06-22,P038,West,11,16000,15,13600.0
2024-06-23,P038,Central,14,16000,0,16000.0
2024-06-24,P038,North,10,16000,10,14400.0
2024-06-25,P038,Central,12,16000,10,14400.0
2024-06-26,P038,South,10,16000,0,16000.0
2024-06-27,P038,Central,16,16000,5,15200.0
2024-06-28,P038,West,15,16000,0,16000.0
2024-06-29,P038,West,12,16000,0,16000.0
2024-06-30,P038,South,12,16000,20,12800.0
2024-07-01,P038,East,22,16000,0,16000.0
2024-07-02,P038,West,15,16000,0,16000.0
2024-07-03,P038,West,19,16000,0,16000.0
2024-07-04,P038,Central,12,16000,15,13600.0
2024-07-05,P038,West,17,16000,0,16000.0
2024-07-06,P038,South,7,16000,5,15200.0
2024-07-07,P038,South,13,16000,5,15200.0
2024-07-08,P038,Central,11,16000,10,14400.0
2024-07-09,P038,Central,16,16000,5,15200.0
2024-07-10,P038,East,17,16000,0,16000.0
2024-07-11,P038,South,12,16000,10,14400.0
2024-07-12,P038,North,12,16000,10,14400.0
2024-07-13,P038,West,14,16000,10,14400.0
2024-07-14,P038,Central,12,16000,5,15200.0
2024-07-15,P038,East,16,16000,5,15200.0
2024-07-16,P038,Central,15,16000,0,16000.0
2024-07-17,P038,West,15,16000,20,12800.0
2024-07-18,P038,West,18,16000,0,16000.0
2024-07-19,P038,South,16,16000,20,12800.0
2024-07-20,P038,North,14,16000,5,15200.0
2024-07-21,P038,West,8,16000,0,16000.0
2024-07-22,P038,West,13,16000,5,15200.0
2024-07-23,P038,East,19,16000,10,14400.0
2024-07-24,P038,South,18,16000,10,14400.0
2024-07-25,P038,South,19,16000,15,13600.0
2024-07-26,P038,Central,21,16000,0,16000.0
2024-07-27,P038,Central,11,16000,5,15200.0
2024-07-28,P038,West,9,16000,0,16000.0
2024-07-29,P038,East,10,16000,20,12800.0
2024-07-30,P038,North,17,16000,10,14400.0
2024-07-31,P038,East,10,16000,10,14400.0
2024-08-01,P038,North,14,16000,10,14400.0
2024-08-02,P038,North,20,16000,5,15200.0
2024-08-03,P038,East,16,16000,5,15200.0
2024-08-04,P038,North,12,16000,0,16000.0
2024-08-05,P038,South,12,16000,15,13600.0
2024-08-06,P038,North,12,16000,15,13600.0
2024-08-07,P038,Central,15,16000,5,15200.0
2024-08-08,P038,South,21,16000,5,15200.0
2024-08-09,P038,East,11,16000,10,14400.0
2024-08-10,P038,Central,12,16000,0,16000.0
2024-08-11,P038,West,11,16000,5,15200.0
2024-08-12,P038,Central,15,16000,0,16000.0
2024-08-13,P038,South,8,16000,0,16000.0
2024-08-14,P038,East,12,16000,15,13600.0
2024-08-15,P038,East,11,16000,0,16000.0
2024-08-16,P038,Central,16,16000,5,15200.0
2024-08-17,P038,South,15,16000,5,15200.0
2024-08-18,P038,East,6,16000,10,14400.0
2024-08-19,P038,West,12,16000,10,14400.0
2024-08-20,P038,East,18,16000,10,14400.0
2024-08-21,P038,West,11,16000,0,16000.0
2024-08-22,P038,West,12,16000,0,16000.0
2024-08-23,P038,South,22,16000,0,16000.0
2024-08-24,P038,North,12,16000,5,15200.0
2024-08-25,P038,Central,15,16000,15,13600.0
2024-08-26,P038,South,17,16000,5,15200.0
2024-08-27,P038,South,12,16000,0,16000.0
2024-08-28,P038,West,15,16000,5,15200.0
2024-08-29,P038,North,11,16000,15,13600.0
2024-08-30,P038,Central,16,16000,0,16000.0
2024-08-31,P038,North,16,16000,10,14400.0
2024-09-01,P038,North,12,16000,5,15200.0
2024-09-02,P038,South,16,16000,0,16000.0
2024-09-03,P038,Central,14,16000,0,16000.0
2024-09-04,P038,East,14,16000,20,12800.0
2024-09-05,P038,South,15,16000,10,14400.0
2024-09-06,P038,East,12,16000,10,14400.0
2024-09-07,P038,North,12,16000,0,16000.0
2024-09-08,P038,West,9,16000,0,16000.0
2024-09-09,P038,East,16,16000,0,16000.0
2024-09-10,P038,Central,14,16000,5,15200.0
2024-09-11,P038,North,20,16000,5,15200.0
2024-09-12,P038,West,14,16000,10,14400.0
2024-09-13,P038,North,12,16000,5,15200.0
2024-09-14,P038,North,11,16000,10,14400.0
2024-09-15,P038,East,13,16000,10,14400.0
2024-09-16,P038,North,11,16000,10,14400.0
2024-09-17,P038,North,17,16000,5,15200.0
2024-09-18,P038,South,13,16000,0,16000.0
2024-09-19,P038,East,16,16000,5,15200.0
2024-09-20,P038,East,14,16000,15,13600.0
2024-09-21,P038,Central,15,16000,0,16000.0
2024-09-22,P038,East,13,16000,5,15200.0
2024-09-23,P038,North,12,16000,5,15200.0
2024-09-24,P038,South,18,16000,10,14400.0
2024-09-25,P038,Central,17,16000,10,14400.0
2024-09-26,P038,East,17,16000,10,14400.0
2024-09-27,P038,West,15,16000,20,12800.0
2024-09-28,P038,Central,12,16000,0,16000.0
2024-09-29,P038,East,16,16000,15,13600.0
2024-09-30,P038,West,19,16000,15,13600.0
2024-10-01,P038,West,20,16000,20,12800.0
2024-10-02,P038,West,20,16000,5,15200.0
2024-10-03,P038,East,25,16000,0,16000.0
2024-10-04,P038,West,22,16000,5,15200.0
2024-10-05,P038,South,14,16000,5,15200.0
2024-10-06,P038,West,13,16000,0,16000.0
2024-10-07,P038,West,20,16000,5,15200.0
2024-10-08,P038,West,19,16000,0,16000.0
2024-10-09,P038,West,19,16000,0,16000.0
2024-10-10,P038,North,14,16000,0,16000.0
2024-10-11,P038,North,14,16000,15,13600.0
2024-10-12,P038,West,17,16000,10,14400.0
2024-10-13,P038,North,13,16000,5,15200.0
2024-10-14,P038,South,14,16000,5,15200.0
2024-10-15,P038,South,15,16000,10,14400.0
2024-10-16,P038,North,24,16000,0,16000.0
2024-10-17,P038,East,22,16000,10,14400.0
2024-10-18,P038,East,18,16000,0,16000.0
2024-10-19,P038,West,12,16000,15,13600.0
2024-10-20,P038,West,15,16000,0,16000.0
2024-10-21,P038,Central,12,16000,0,16000.0
2024-10-22,P038,West,18,16000,15,13600.0
2024-10-23,P038,South,16,16000,20,12800.0
2024-10-24,P038,North,23,16000,15,13600.0
2024-10-25,P038,West,10,16000,10,14400.0
2024-10-26,P038,Central,18,16000,15,13600.0
2024-10-27,P038,South,13,16000,0,16000.0
2024-10-28,P038,West,17,16000,5,15200.0
2024-10-29,P038,West,22,16000,0,16000.0
2024-10-30,P038,East,18,16000,5,15200.0
2024-10-31,P038,Central,23,16000,0,16000.0
2024-11-01,P038,South,18,16000,5,15200.0
2024-11-02,P038,West,14,16000,10,14400.0
2024-11-03,P038,South,14,16000,0,16000.0
2024-11-04,P038,South,25,16000,10,14400.0
2024-11-05,P038,East,16,16000,0,16000.0
2024-11-06,P038,Central,14,16000,5,15200.0
2024-11-07,P038,West,23,16000,20,12800.0
2024-11-08,P038,East,21,16000,5,15200.0
2024-11-09,P038,South,14,16000,15,13600.0
2024-11-10,P038,West,17,16000,20,12800.0
2024-11-11,P038,East,19,16000,0,16000.0
2024-11-12,P038,East,22,16000,15,13600.0
2024-11-13,P038,West,18,16000,5,15200.0
2024-11-14,P038,Central,17,16000,5,15200.0
2024-11-15,P038,East,15,16000,0,16000.0
2024-11-16,P038,South,17,16000,0,16000.0
2024-11-17,P038,East,14,16000,5,15200.0
2024-11-18,P038,West,17,16000,15,13600.0
2024-11-19,P038,West,21,16000,10,14400.0
2024-11-20,P038,East,27,16000,0,16000.0
2024-11-21,P038,West,18,16000,15,13600.0
2024-11-22,P038,South,26,16000,5,15200.0
2024-11-23,P038,South,14,16000,0,16000.0
2024-11-24,P038,Central,14,16000,0,16000.0
2024-11-25,P038,West,13,16000,5,15200.0
2024-11-26,P038,South,22,16000,5,15200.0
2024-11-27,P038,East,17,16000,15,13600.0
2024-11-28,P038,Central,17,16000,0,16000.0
2024-11-29,P038,West,15,16000,0,16000.0
2024-11-30,P038,East,15,16000,5,15200.0
2024-12-01,P038,East,16,16000,10,14400.0
2024-12-02,P038,South,24,16000,0,16000.0
2024-12-03,P038,North,24,16000,10,14400.0
2024-12-04,P038,North,19,16000,15,13600.0
2024-12-05,P038,Central,22,16000,5,15200.0
2024-12-06,P038,Central,16,16000,5,15200.0
2024-12-07,P038,East,17,16000,0,16000.0
2024-12-08,P038,North,16,16000,5,15200.0
2024-12-09,P038,East,19,16000,15,13600.0
2024-12-10,P038,Central,26,16000,10,14400.0
2024-12-11,P038,West,20,16000,10,14400.0
2024-12-12,P038,Central,15,16000,5,15200.0
2024-12-13,P038,South,19,16000,15,13600.0
2024-12-14,P038,East,11,16000,0,16000.0
2024-12-15,P038,East,12,16000,0,16000.0
2024-12-16,P038,East,26,16000,20,12800.0
2024-12-17,P038,East,21,16000,10,14400.0
2024-12-18,P038,West,19,16000,20,12800.0
2024-12-19,P038,South,23,16000,0,16000.0
2024-12-20,P038,Central,15,16000,0,16000.0
2024-12-21,P038,North,18,16000,0,16000.0
2024-12-22,P038,South,18,16000,0,16000.0
2024-12-23,P038,North,20,16000,10,14400.0
2024-12-24,P038,West,17,16000,0,16000.0
2024-12-25,P038,North,22,16000,0,16000.0
2024-12-26,P038,South,16,16000,15,13600.0
2024-12-27,P038,South,21,16000,5,15200.0
2024-12-28,P038,East,14,16000,15,13600.0
2024-12-29,P038,North,16,16000,5,15200.0
2024-12-30,P038,East,12,16000,0,16000.0
2024-12-31,P038,Central,19,16000,5,15200.0
2025-01-01,P038,East,17,16000,15,13600.0
2025-01-02,P038,Central,17,16000,5,15200.0
2025-01-03,P038,North,17,16000,15,13600.0
2025-01-04,P038,North,14,16000,10,14400.0
2025-01-05,P038,North,13,16000,20,12800.0
2025-01-06,P038,North,20,16000,5,15200.0
2025-01-07,P038,Central,19,16000,10,14400.0
2025-01-08,P038,East,17,16000,10,14400.0
2025-01-09,P038,North,17,16000,0,16000.0
2025-01-10,P038,North,16,16000,0,16000.0
2025-01-11,P038,South,14,16000,20,12800.0
2025-01-12,P038,North,16,16000,5,15200.0
2025-01-13,P038,East,14,16000,15,13600.0
2025-01-14,P038,East,18,16000,5,15200.0
2025-01-15,P038,Central,21,16000,10,14400.0
2025-01-16,P038,East,22,16000,20,12800.0
2025-01-17,P038,Central,25,16000,5,15200.0
2025-01-18,P038,East,16,16000,5,15200.0
2025-01-19,P038,West,10,16000,20,12800.0
2025-01-20,P038,South,15,16000,0,16000.0
2025-01-21,P038,Central,16,16000,15,13600.0
2025-01-22,P038,East,16,16000,10,14400.0
2025-01-23,P038,North,11,16000,5,15200.0
2025-01-24,P038,Central,20,16000,10,14400.0
2025-01-25,P038,North,19,16000,10,14400.0
2025-01-26,P038,South,13,16000,5,15200.0
2025-01-27,P038,Central,19,16000,10,14400.0
2025-01-28,P038,Central,17,16000,10,14400.0
2025-01-29,P038,East,14,16000,0,16000.0
2025-01-30,P038,East,20,16000,0,16000.0
2025-01-31,P038,South,17,16000,5,15200.0
2025-02-01,P038,East,22,16000,0,16000.0
2025-02-02,P038,North,14,16000,5,15200.0
2025-02-03,P038,Central,14,16000,0,16000.0
2025-02-04,P038,North,15,16000,5,15200.0
2025-02-05,P038,South,11,16000,0,16000.0
2025-02-06,P038,North,17,16000,5,15200.0
2025-02-07,P038,Central,16,16000,5,15200.0
